"gewicht"
"1",211.652416284077
"2",351.564237356422
"3",255.345969340415
"4",292.204012505428
"5",157.748918003432
"6",233.095419526815
"7",293.160098907302
"8",264.726019069583
"9",197.117645505579
"10",339.478599174526
"11",268.006825083961
"12",303.019816875751
"13",213.625082949486
"14",160.864247103977
"15",219.845195316029
"16",196.95436066339
"17",133.636509454297
"18",201.696945914516
"19",180.975544330397
"20",310.039514460891
"21",179.032095492468
"22",218.636194671023
"23",225.583463210274
"24",235.202806230778
"25",204.929051779019
"26",266.000079332842
"27",231.906791044686
"28",227.399528571507
"29",213.075720010434
"30",265.909939478393
"31",281.442667207347
"32",224.53425602994
"33",233.098615465083
"34",263.788773445236
"35",160.980840920002
"36",241.320510133502
"37",204.627557049873
"38",182.001930897826
"39",219.233505181429
"40",231.27227303055
"41",250.869601282705
"42",193.461690341763
"43",344.718853347162
"44",167.956009620352
"45",228.417570314012
"46",393.203491031322
"47",269.147152912821
"48",274.640643736683
"49",315.878737718434
"50",65.2482924976255
"51",201.315976631659
"52",238.32155389218
"53",246.569090310147
"54",328.775668807489
"55",250.838773420112
"56",222.055834908041
"57",254.119621069193
"58",195.507468080537
"59",281.540713895613
"60",275.868919288582
"61",375.488469517321
"62",286.302298772874
"63",287.583280909188
"64",335.099278344255
"65",351.693973450553
"66",199.128015818675
"67",335.840335357477
"68",246.679296938029
"69",183.611717387244
"70",166.406336472534
"71",240.823380477
"72",230.971959361821
"73",283.83583289017
"74",307.221171668101
"75",346.30862688454
"76",250.860444829846
"77",261.853243800918
"78",240.523139714698
"79",329.206858274312
"80",207.995802697406
"81",222.33129668637
"82",197.176002269502
"83",225.837004163791
"84",350.328936200081
"85",222.856238660201
"86",181.735435629565
"87",316.712707098569
"88",249.531340991285
"89",405.153079748125
"90",313.541053669848
"91",279.178086665448
"92",268.943964060012
"93",277.286366293787
"94",274.182205917772
"95",313.776863895394
"96",198.711636336605
"97",248.430243145979
"98",228.569770222623
"99",247.629350749264
"100",190.293517165052
"101",79.1357591335795
"102",377.007648842564
"103",322.180966163874
"104",218.699729748101
"105",222.827672587505
"106",357.714747130554
"107",217.033614204296
"108",316.16904640761
"109",156.329295513332
"110",202.827741177078
"111",275.946543720663
"112",193.110447051645
"113",218.382588251364
"114",321.976146124859
"115",180.582897037212
"116",158.930450977632
"117",326.405024542751
"118",305.467890638556
"119",263.557408490442
"120",293.062868133392
"121",306.76693896929
"122",377.865903487253
"123",347.292783215447
"124",172.954169788388
"125",265.15792223497
"126",283.476323118114
"127",328.753904988215
"128",356.554411191663
"129",173.680575481181
"130",325.552054944496
"131",279.414333734462
"132",213.349405464933
"133",296.605846585184
"134",199.565115341189
"135",320.599482769664
"136",253.722117547254
"137",246.324865321208
"138",254.112473843439
"139",230.406032702645
"140",386.837733632359
"141",275.083938386224
"142",204.086819312825
"143",299.186581135131
"144",240.745024188978
"145",280.142140319093
"146",246.009815662125
"147",256.260241944746
"148",328.767300872028
"149",328.041304458338
"150",195.568160606493
"151",279.882589093567
"152",188.692783607154
"153",257.217473806539
"154",283.528331900423
"155",290.234033484169
"156",336.966107216981
"157",262.405225731383
"158",253.853831281403
"159",263.358424439789
"160",191.368499881695
"161",250.563591529719
"162",229.551530685391
"163",224.64789877012
"164",212.667360174655
"165",242.039108081775
"166",263.458753331029
"167",232.449538733723
"168",148.130694948569
"169",249.864853739843
"170",245.970220853582
"171",368.938506980506
"172",255.560249042814
"173",239.24975597356
"174",274.438664154872
"175",327.25454108738
"176",358.808933636211
"177",222.406883942099
"178",228.497595447556
"179",264.267009558336
"180",161.621100574128
"181",285.473029315803
"182",309.596620502246
"183",165.790294682801
"184",183.46609415611
"185",269.459602020285
"186",208.782382439388
"187",285.604597488116
"188",298.744530986497
"189",286.694610577614
"190",325.658826136987
"191",300.513786347152
"192",340.765714717859
"193",285.109887451856
"194",263.319551365738
"195",208.406585022077
"196",122.285138454123
"197",329.638758478897
"198",179.985283037643
"199",253.239582628128
"200",236.510622126207
